"duration","treatment","female","black","hispanic","ndependents","recall","young","old","quarter","durable","lusd"
16.9854036767069,0,0,0,0,0,0,0,0,5,0,1
7.0042055526593,1,0,0,0,0,0,0,1,2,0,0
0.99940311074172,0,0,0,0,1,0,0,0,4,0,1
1.99299576091081,1,1,0,0,2,0,1,0,2,1,1
20.0096965292721,1,0,1,0,0,0,0,0,2,0,0
1.9988997106949,1,0,0,0,0,0,0,0,3,0,1
18.0185519053051,0,1,0,0,0,0,1,0,2,0,0
2.00927599310455,1,1,0,0,0,0,0,1,4,0,1
28.0001991075688,0,1,0,0,0,0,1,0,5,0,0
24.9662150951716,0,0,0,0,1,0,0,1,4,0,1
1.99223552157603,1,0,0,0,2,0,0,0,5,1,0
13.0034457367909,0,1,0,0,0,0,0,0,2,0,0
1.00180520287923,0,0,0,0,0,0,1,0,5,0,1
26.9961545356763,1,0,0,0,0,0,0,0,3,1,0
7.00434429171392,1,0,0,0,2,0,0,0,4,0,0
5.99455620961768,1,0,0,0,2,0,0,0,2,0,0
5.9986237383208,1,1,0,0,0,0,1,0,3,0,0
6.00332268433262,1,0,0,0,0,0,0,0,2,0,0
1.00551514348519,1,1,0,0,0,0,0,0,3,0,0
4.0023924607606,0,1,0,0,0,0,0,0,4,0,1
3.02552311010792,1,1,0,0,0,0,0,0,4,0,0
10.0049527969678,1,1,0,0,0,1,0,1,4,0,0
26.9905093237484,1,0,0,0,0,0,0,1,5,0,0
27.999903675945,1,1,0,1,0,0,0,1,4,0,1
2.00819707056277,0,0,0,0,0,0,1,0,2,0,0
11.0017713130628,1,1,0,0,0,0,0,0,3,0,1
20.0022670682206,0,0,0,0,0,0,0,0,3,0,1
26.9832370523236,0,0,0,1,0,0,1,0,2,0,0
27.0012293458235,0,1,0,0,1,0,0,0,5,0,0
23.9945184804684,0,0,0,0,1,1,0,0,3,0,0
9.0096820875958,1,0,0,0,0,0,0,0,4,1,1
7.99673300192625,0,1,0,0,1,0,0,0,3,0,1
26.9868407994642,0,0,0,0,2,0,1,0,2,0,1
13.9865661259965,1,0,0,0,1,0,0,1,3,1,1
18.9989901114466,1,0,1,0,0,0,0,0,4,1,0
1.01011541634004,0,1,0,0,0,0,1,0,5,0,0
2.99997524060835,0,0,0,0,0,0,0,0,5,0,1
26.9955702391279,1,0,1,0,0,0,1,0,5,0,0
6.01805060800195,1,1,0,0,1,0,0,0,4,1,0
27.009092477715,0,1,0,0,0,0,1,0,5,1,1
16.9960521443037,1,1,0,0,0,0,0,0,3,0,0
20.0106490925201,0,0,0,0,0,1,0,0,3,1,1
3.99652582619973,0,0,0,0,2,0,0,0,5,1,0
6.99674692568894,1,0,0,0,1,0,0,0,5,0,1
9.99876269266143,0,0,0,0,0,0,1,0,0,1,0
24.998369358444,1,0,0,0,0,0,0,1,2,1,1
27.0067145702286,1,1,0,0,0,0,0,1,3,0,0
4.01033963824164,0,0,0,0,2,0,1,0,5,0,1
32.9888913033043,0,1,0,1,1,0,1,0,5,1,1
25.0108873854349,0,0,0,0,2,0,1,0,0,0,0
26.9928057684283,0,1,0,0,0,0,1,0,0,1,1
14.9854266042339,1,1,0,0,0,0,0,0,2,0,0
1.97818615843172,0,0,0,1,0,0,1,0,3,0,1
27.010951756495,0,0,1,0,2,0,1,0,3,0,0
1.01737503725925,1,0,0,0,1,0,0,1,2,0,1
1.00988902510922,0,0,0,1,0,0,0,0,0,1,1
28.0103438153686,0,1,0,0,0,0,1,0,2,0,0
0.98722123320321,0,0,0,0,0,0,1,0,2,0,0
0.988808040428353,1,0,0,1,0,0,1,0,4,1,1
11.0055541846839,0,0,0,0,0,0,0,0,2,0,1
22.9904101326267,1,1,0,0,2,1,0,0,3,0,0
26.9906072218507,1,1,0,0,0,1,1,0,4,0,0
28.9886191000864,1,1,0,0,2,0,1,0,5,0,0
14.9994339195732,1,0,0,0,1,0,0,1,5,0,1
2.98971698966747,0,0,0,0,0,0,0,1,5,1,0
5.98020172333413,1,0,0,0,2,0,1,0,3,0,0
27.9922981101201,0,0,0,0,0,0,0,0,3,0,0
5.01268695637603,0,0,0,0,2,0,1,0,2,0,0
5.99058003811908,0,0,0,0,0,0,1,0,4,0,0
27.0063579574656,1,0,0,0,0,0,0,1,2,0,0
26.9954250156607,1,1,0,0,0,0,0,0,2,0,1
26.9946957377848,0,0,0,0,0,0,0,1,0,1,0
6.99510678711021,1,0,0,0,2,0,0,0,2,1,0
5.98981931018069,0,0,0,0,2,0,0,0,2,0,1
3.00637142705711,1,0,0,0,0,0,1,0,3,0,1
3.99145639145089,1,0,0,0,0,0,1,0,3,0,1
10.9869259863873,0,1,0,0,0,1,0,0,5,0,0
9.00410684377078,0,0,0,0,0,0,0,0,2,0,1
11.9948265128025,1,1,0,0,0,0,0,1,5,0,1
3.01950893254883,1,1,0,0,0,0,0,0,5,0,0
9.00791978001366,0,1,1,0,0,1,0,0,3,0,0
27.0064376030687,1,0,0,0,0,0,1,0,4,0,1
22.9874961687269,0,0,0,0,0,0,1,0,2,0,0
7.00405412329001,0,1,0,0,0,0,1,0,0,0,0
14.9913322907253,0,1,1,0,0,0,0,0,5,0,1
19.9991776763345,1,0,0,0,1,0,0,0,4,0,1
0.998517566839602,1,0,0,0,1,0,0,1,3,0,0
4.00406545334755,1,0,0,0,1,1,0,1,4,0,0
14.9998482132814,1,1,0,0,0,0,1,0,4,0,0
0.996924421333039,0,0,0,0,1,0,0,0,3,0,0
27.9950901205777,0,1,0,0,0,0,1,0,3,0,1
8.99776026588861,1,0,0,0,1,0,1,0,4,1,0
28.0032319042072,1,1,0,0,0,0,0,0,4,0,0
23.0123546597044,0,0,0,0,0,0,0,1,3,0,0
0.995712558749126,0,0,0,0,1,0,0,0,0,0,0
5.99740825179296,0,0,0,0,0,0,0,0,2,0,0
3.01535605398901,1,1,0,1,0,0,1,0,2,1,1
9.99840979909563,1,1,0,0,0,0,1,0,4,0,0
0.997299647886726,1,1,0,0,0,0,0,0,3,0,1
7.00278184142925,1,1,0,0,0,0,0,0,3,0,1
1.99587426366022,0,0,0,0,0,0,0,0,4,0,1
18.9914591653206,0,0,0,0,2,0,0,0,5,0,1
0.994733735314818,0,1,0,1,2,0,1,0,5,0,0
26.9944421144271,0,0,0,0,0,0,0,0,3,0,1
0.995612888419805,0,1,1,0,1,0,0,0,5,0,0
17.9978559500005,1,0,0,0,2,0,0,0,3,0,1
5.99136759507233,1,0,0,0,0,0,0,0,3,0,1
26.9965362077618,1,0,0,0,0,0,0,0,2,0,1
17.99822142373,0,1,0,0,2,1,0,0,2,0,0
16.0129617639188,0,1,0,0,0,0,1,0,3,0,0
1.00898791025874,0,0,0,0,0,0,1,0,4,1,0
11.0037978032011,1,1,0,1,0,0,1,0,5,0,0
20.9946792612267,1,0,1,0,0,0,0,0,2,0,1
5.98354375231835,0,0,0,0,0,0,1,0,2,0,0
12.0049569085948,1,0,0,0,2,0,0,0,4,0,0
27.0047439338632,0,1,0,0,0,0,0,0,5,0,0
1.99292150671641,0,1,0,0,0,0,0,1,4,0,0
4.9903926972827,0,0,1,0,1,0,1,0,3,0,1
9.98069742613189,0,1,0,0,2,0,1,0,5,0,0
26.0222058145572,0,1,0,0,0,0,0,0,2,0,1
28.0089103753007,1,0,0,0,0,0,1,0,0,0,0
22.0063430444476,1,1,0,0,0,0,1,0,2,0,0
26.993316235685,1,0,0,0,2,0,0,0,4,1,0
7.98992921462192,0,0,0,1,2,0,0,0,5,0,0
18.9931781831624,0,1,0,0,0,0,1,0,5,1,1
4.01461121191344,1,0,0,0,1,0,0,0,1,1,0
2.99047762324144,0,0,0,0,0,0,0,0,3,0,0
6.00222501624557,0,0,0,1,2,0,0,0,4,1,1
9.01613814525503,0,0,0,0,2,0,1,0,4,0,0
27.0049248745297,1,1,0,0,0,0,1,0,5,0,1
26.9846889728498,1,0,0,0,2,0,0,1,5,0,0
27.0064548678509,0,1,0,0,0,0,0,0,5,0,0
5.00583667991725,0,0,0,0,0,1,1,0,5,0,1
27.0071335419048,0,1,0,0,0,0,0,1,3,0,1
26.9938836877754,0,1,0,0,0,0,0,0,4,0,1
3.99205092869592,0,1,0,0,0,0,0,1,5,0,0
8.99623591713755,1,0,0,0,0,0,0,0,5,0,1
23.019412863859,0,0,0,0,2,0,0,0,4,0,1
14.0028028598691,1,0,0,0,2,0,0,0,4,0,1
12.9949298914411,1,1,0,0,0,0,0,0,5,0,1
13.9946504681636,1,1,0,0,0,0,0,0,2,0,1
3.98639755558849,1,0,0,0,0,0,1,0,2,0,0
20.9993938374671,1,0,0,0,2,0,0,0,3,0,1
1.99312984339133,1,1,0,0,0,0,1,0,2,0,1
26.9936440620227,0,0,1,0,0,0,1,0,5,0,0
0.997996789084748,1,1,0,0,0,0,1,0,5,0,0
26.9970030445487,0,0,0,0,1,0,0,1,4,1,1
0.995459393892264,0,0,0,0,0,0,0,0,4,1,0
9.9909342240541,0,0,0,0,0,0,0,0,4,0,1
16.9836627303124,0,1,0,0,0,0,0,1,4,0,0
18.0020184620622,0,0,0,0,0,0,0,0,2,0,1
27.0059000361005,0,1,1,0,0,0,1,0,5,0,0
26.9786715936637,1,1,1,0,0,0,0,1,3,0,0
8.00337777115928,0,0,0,0,2,0,0,0,4,0,0
2.97452095728422,1,0,0,0,0,0,1,0,2,0,1
5.01100995896447,0,1,0,0,0,0,0,0,3,0,0
27.0063549904622,0,0,0,0,0,0,0,0,3,1,0
26.9868994832537,1,1,0,0,0,0,1,0,2,0,0
3.99994848039692,0,0,0,0,1,0,0,1,3,0,0
2.99139816053859,1,0,0,0,0,0,0,0,4,0,0
27.0065018284708,1,0,0,0,2,0,0,0,5,0,1
7.00157945595061,0,0,0,0,0,0,1,0,5,0,0
26.9924846747187,0,0,0,0,0,0,0,1,3,0,1
2.00245649588191,0,0,0,0,1,0,0,1,3,0,1
2.0018790063003,1,1,0,0,0,0,0,0,4,0,1
27.0120720459913,1,1,0,0,0,0,0,0,3,0,1
26.9990345135079,1,1,0,0,2,0,0,0,3,0,1
6.00957139916723,0,0,0,0,2,0,0,0,5,0,0
2.00423937585707,0,0,0,0,0,0,1,0,2,0,0
27.0035580635692,0,1,0,0,0,0,0,0,2,0,1
0.99888746425637,0,0,0,0,1,0,0,0,3,0,1
16.0123977001411,1,1,0,0,2,1,0,0,3,0,0
3.00111099874235,1,0,0,0,1,0,0,1,2,1,0
26.9912271317848,1,1,0,0,0,0,0,0,1,0,0
7.00498123108946,1,1,0,0,0,0,0,0,3,0,1
7.00030626284196,1,0,0,0,0,0,1,0,4,0,1
0.99430812577207,1,0,1,0,0,0,1,0,4,0,0
0.999227639391729,0,0,0,0,0,0,0,1,5,0,0
1.98999822409358,1,1,0,0,1,0,0,0,5,0,0
19.9953592560726,0,0,1,0,0,0,0,0,2,0,0
2.00422534120528,1,1,0,1,1,0,0,0,4,1,0
3.00154042526742,0,0,0,0,0,0,0,0,2,0,1
0.998634255127149,0,0,0,0,2,0,1,0,5,0,0
1.02548716595222,1,1,0,0,0,0,1,0,3,0,1
12.0025675122037,1,0,0,0,0,0,0,0,4,0,1
4.01496535840633,0,0,0,0,0,0,1,0,5,0,0
24.9978838991839,1,1,0,0,0,0,0,0,3,0,1
14.9965032061376,0,1,0,0,0,0,1,0,5,0,1
28.0048752597802,0,1,0,0,1,0,0,0,3,0,0
5.98831703222677,0,0,0,0,0,0,0,0,3,0,0
44.0098345752373,0,1,0,0,0,0,0,1,5,0,0
8.00382623609857,0,0,0,0,0,0,0,1,3,0,0
27.006030541654,0,0,0,0,0,0,0,1,5,1,1
7.01141908071261,0,1,0,0,0,0,0,0,0,0,0
0.989396725700388,0,0,0,0,2,0,0,0,3,0,0
26.9998833491329,0,0,0,0,1,0,0,0,2,0,1
27.0089973430482,0,0,0,0,0,0,0,0,5,1,0
0.983140398679692,0,0,0,1,0,0,0,0,3,0,0
27.0061458978118,0,0,0,0,0,0,0,0,5,0,0
24.9926915753458,0,0,0,0,0,0,0,0,5,0,0
12.0045896251324,0,0,0,0,0,0,0,0,4,0,0
1.00014169443348,1,0,0,1,0,0,1,0,3,0,1
13.0115450941681,1,1,0,0,0,0,1,0,2,0,1
1.00601102150031,0,1,0,0,2,0,1,0,2,0,0
0.990981165713361,0,1,0,1,0,0,0,0,5,1,1
27.0024327756428,0,1,0,0,0,0,0,0,2,0,0
0.99131420137554,0,0,0,0,2,0,1,0,5,1,0
3.99454935991048,0,1,0,0,0,1,1,0,2,0,1
10.996368282699,1,1,0,0,0,0,0,1,4,0,0
12.0061660212009,1,0,0,0,0,1,0,1,4,0,0
8.00824184967229,0,1,0,0,0,0,0,0,3,0,0
7.00327225952463,0,1,0,0,2,0,0,0,5,1,1
11.9957809079291,1,0,0,0,0,0,0,0,5,1,1
13.9962789192111,1,0,0,0,0,0,1,0,4,0,0
26.9948454081505,1,1,0,0,0,0,0,0,4,0,0
27.0099108182305,0,1,0,0,0,0,0,0,0,0,1
1.01059794734101,0,1,1,0,0,0,0,0,5,0,0
26.9949481384716,0,0,0,0,2,0,0,0,4,0,0
0.986477324779606,1,1,0,0,0,0,1,0,5,0,0
26.9948369910604,0,0,0,0,0,0,1,0,4,1,0
29.97777543224,0,0,0,0,0,0,0,1,3,0,1
3.98779022987256,0,0,0,0,0,0,0,0,5,0,1
17.9915883306596,0,1,0,0,0,0,0,0,2,0,0
1.00580482567528,0,1,0,0,0,0,1,0,5,0,0
2.0030677091682,0,1,0,0,1,0,0,0,2,0,0
2.99669823457885,0,0,0,0,0,0,0,0,2,0,0
26.9731736165653,0,1,0,0,0,0,0,0,3,1,1
26.9994675732482,1,0,0,0,0,0,0,0,3,0,0
26.996689987769,0,0,0,0,0,0,0,0,3,0,0
0.997510864941958,1,1,0,0,0,0,1,0,2,0,0
1.00342570416385,1,0,0,0,0,0,1,0,3,1,0
3.99629136612534,0,0,0,0,2,0,1,0,4,0,1
18.9995232350471,0,1,0,0,0,0,0,0,4,0,0
13.0057695143959,1,1,1,0,2,0,0,0,2,0,0
0.994251714640893,0,0,0,0,2,0,0,0,3,0,0
27.0237051978554,0,1,1,0,0,0,0,0,5,0,0
0.996720110479502,1,0,0,0,0,0,1,0,3,0,1
0.979725765548102,1,1,1,0,2,0,1,0,4,0,0
3.01206331381225,0,1,0,0,1,0,1,0,4,0,0
16.9986681346929,0,0,1,0,0,0,1,0,3,0,0
26.981478163141,0,1,0,0,1,0,1,0,5,0,0
26.9973761726124,0,1,1,0,1,0,1,0,5,0,0
3.98991754382469,1,0,0,0,0,0,1,0,4,0,0
3.00588243101738,0,0,0,1,0,0,1,0,2,1,1
27.0169843699593,0,0,1,0,0,0,0,1,3,1,0
0.988206436052481,1,0,0,1,0,0,0,1,4,0,0
2.02263923281773,0,0,0,0,1,0,0,1,4,0,0
11.9988556360432,1,0,0,0,2,0,0,0,4,0,0
2.98140432185318,0,0,0,0,0,0,1,0,2,0,1
21.9921921955795,0,1,0,0,0,0,1,0,4,0,0
27.0126257037366,1,0,0,0,0,0,0,1,5,0,0
26.0073156950975,1,1,0,0,0,1,0,1,2,1,0
0.984578198445647,1,0,0,0,0,0,0,1,5,0,0
7.99905145683606,0,0,0,0,1,0,0,1,5,0,0
4.00116647718028,1,1,0,0,0,0,0,1,3,0,0
27.0062950856875,1,1,0,0,0,0,0,1,5,1,0
27.9912230991398,1,1,0,0,0,0,0,1,4,0,0
5.99033495726652,0,0,0,0,0,0,0,1,4,0,0
27.9850470290379,0,1,0,0,0,0,0,1,2,0,0
6.98468991163277,0,0,0,0,0,0,0,1,3,0,1
25.9907685098263,0,1,0,0,0,1,0,1,4,0,1
5.01001875906634,1,1,0,0,0,0,0,0,2,1,0
27.0011872626958,0,1,0,0,0,0,0,0,2,0,0
27.0002099671807,0,0,0,0,2,0,0,0,5,1,1
27.017567701001,1,1,0,0,0,0,0,0,5,0,0
5.99150675876837,1,1,1,0,2,0,0,0,2,1,0
17.0109393012326,1,0,0,0,0,1,0,0,3,0,0
4.00664267790799,0,0,0,0,0,0,0,0,0,0,0
12.9996713080006,1,0,0,0,0,0,0,0,4,0,1
27.0007374709375,0,1,0,1,0,0,0,0,3,0,0
0.998590015943246,0,0,1,0,0,0,0,0,0,0,0
5.00936688494758,1,1,0,0,0,0,0,1,2,0,1
27.0023243641402,1,0,1,0,0,0,0,0,4,1,0
13.0096713262854,0,0,0,0,0,0,0,0,2,0,0
21.9853240818244,0,0,0,0,0,0,0,0,0,1,1
14.9858705337,0,0,0,0,0,0,0,0,4,1,0
9.99796846867281,0,0,0,0,2,0,1,0,4,1,1
10.0082908320505,0,0,0,0,0,0,0,0,5,0,1
1.0035043379215,0,1,0,0,0,0,0,0,5,0,0
23.010447706191,0,0,1,0,0,0,0,0,5,0,0
27.0087962282812,0,0,0,0,2,0,0,0,4,0,0
4.00252184355037,0,0,0,0,0,0,0,0,2,0,0
3.99650591270918,0,0,0,0,0,0,0,0,3,0,0
9.99212551056244,0,1,0,0,0,0,0,0,2,0,1
9.00552765890322,1,1,0,0,0,1,0,0,3,0,1
27.9811309652828,0,1,0,0,2,0,0,0,4,0,1
1.9895887629291,1,0,0,0,0,0,1,0,3,0,1
12.9987067366594,0,1,0,0,0,0,1,0,5,0,1
26.9887649656133,1,0,0,0,0,0,0,0,3,1,1
2.99221759282227,0,0,0,0,0,0,1,0,5,1,1
0.991720688722639,1,0,0,0,1,0,0,0,4,0,1
27.0075752655935,0,0,0,0,0,0,0,0,2,0,0
0.99775877281635,0,0,0,0,0,0,0,0,4,0,0
30.0063253075777,0,1,0,0,2,0,0,0,2,0,0
0.978159202215284,1,1,0,0,0,0,1,0,3,0,0
0.996211044510964,0,1,0,0,0,0,1,0,4,0,0
24.9914550707844,1,0,0,0,0,0,0,0,5,0,1
26.9823724066149,1,1,0,0,0,0,0,0,3,0,1
19.9877235602589,1,0,0,0,0,0,1,0,2,0,0
25.012038978092,0,0,0,0,0,0,1,0,2,0,0
15.0214136692579,1,0,0,0,0,0,1,0,5,0,0
13.9890494150475,1,0,0,0,2,1,1,0,3,0,0
4.02105814752621,1,0,0,0,2,0,1,0,4,0,0
6.99087503904126,0,0,0,0,1,0,1,0,3,0,0
1.99964830038172,1,1,0,0,2,0,1,0,5,0,0
6.00216501730803,0,1,0,0,0,0,0,0,5,0,0
10.0167230377841,1,0,0,0,2,0,1,0,3,0,0
6.99543177701196,1,0,0,0,0,0,0,0,2,0,0
26.9903849292662,0,0,0,0,2,0,1,0,0,1,0
0.991107402535736,0,1,0,0,0,0,1,0,3,0,0
27.0099706371212,0,0,0,0,0,0,1,0,3,0,1
0.996760692399321,0,0,0,1,0,0,1,0,3,1,0
0.985000556290964,1,0,0,0,2,0,1,0,4,0,0
12.0164202339682,1,1,0,0,0,0,1,0,3,0,1
9.98936140103497,0,0,0,0,2,0,1,0,3,0,0
42.9957927454128,1,1,0,0,2,0,1,0,2,0,1
9.98989850173785,1,0,0,1,0,0,1,0,4,1,0
10.0033493349542,0,0,0,0,0,1,1,0,3,0,0
3.99755014308155,0,1,0,0,0,0,1,0,5,0,1
11.9875665606434,0,1,0,1,2,1,1,0,4,0,1
0.988164968295993,0,0,0,0,0,0,1,0,5,0,1
12.003536152357,1,1,0,0,0,0,1,0,5,0,0
9.01043929446766,1,0,0,0,0,1,1,0,2,0,0
1.99304308347347,0,0,0,0,0,0,1,0,5,0,1
14.0003899616882,0,0,0,0,0,1,1,0,2,0,0
27.0016913179116,0,1,0,0,0,0,1,0,0,0,0
3.98989178659936,1,0,0,0,0,0,1,0,3,0,0
16.0105357382312,1,1,0,0,0,0,1,0,4,0,0
27.0050121297823,1,0,0,0,1,1,1,0,3,0,0
17.0106582109368,0,1,0,0,0,0,1,0,3,1,0
3.00819698077712,0,0,0,0,1,0,1,0,5,0,1
0.999182221297246,1,0,0,0,2,0,1,0,3,0,0
27.0140201831597,1,1,0,0,0,0,1,0,5,0,0
1.00368603783648,0,1,0,0,1,0,1,0,5,0,0
2.00648234855503,1,1,0,0,0,0,1,0,3,0,1
26.9887158947914,0,0,0,0,0,0,1,0,4,0,0
27.0092323804578,0,0,0,0,0,0,1,0,4,1,1
8.00107207503905,1,0,0,0,0,0,1,0,3,0,0
15.9995486081992,0,0,0,0,0,0,1,0,4,0,1
4.98731428779902,0,1,0,0,0,1,1,0,2,0,0
26.9990311347952,1,0,0,0,0,0,1,0,5,1,0
7.01330448870851,1,0,0,0,1,0,1,0,2,1,0
13.0079449596538,0,0,0,0,0,0,1,0,3,0,1
0.982794361062571,0,0,0,0,0,0,1,0,2,0,0
8.98749938362177,0,0,0,0,0,0,1,0,4,0,0
2.99282380611628,0,0,0,0,1,0,1,0,3,0,0
2.00716124329659,1,0,1,0,0,0,1,0,2,0,1
8.00399067279032,0,1,1,0,0,0,1,0,5,0,0
2.98575482029475,1,0,0,0,0,0,0,1,5,0,1
26.9829355357923,1,0,1,0,0,0,0,1,3,0,0
12.9800665512719,0,0,0,0,0,0,0,1,3,0,1
1.00556468779607,1,0,1,0,0,0,0,1,5,0,0
12.0183571960038,1,0,0,0,0,0,0,1,0,0,0
13.0071070002718,0,1,0,0,0,0,0,1,0,0,0
7.02056201680469,0,0,0,0,0,0,0,0,3,0,0
3.00083434640932,0,1,1,0,0,0,0,0,5,0,0
8.98830566716021,1,1,1,0,0,0,0,0,4,0,0
10.98025016236,0,0,1,0,0,0,0,0,2,1,0
0.991738486733235,1,0,1,0,0,0,0,0,4,0,0
1.00152046086177,1,0,0,0,2,0,0,0,4,1,0
1.00540450808456,0,1,0,0,0,0,0,0,0,0,0
12.0007028878359,1,1,0,0,1,0,0,0,4,0,0
16.99420377346,1,1,0,0,0,0,0,0,4,0,0
26.9849746688012,1,1,0,0,2,0,0,0,3,0,0
24.0163881476588,1,0,0,0,0,0,0,0,3,0,0
20.0045651377311,0,1,0,0,0,0,0,0,4,0,1
1.01314512005732,1,1,0,0,2,0,0,0,3,0,0
6.01350264533046,0,1,0,0,0,0,0,0,3,0,0
3.98909361015097,1,0,0,0,0,0,0,0,4,0,0
15.0074435430358,0,0,1,0,2,0,0,0,2,0,0
27.0019215139054,0,1,0,0,2,0,0,0,3,0,0
4.99664342944937,0,0,1,0,0,0,0,0,5,1,0
0.990890924764395,0,0,1,0,0,0,0,0,2,0,0
1.0189627743015,0,0,1,0,0,0,0,0,4,0,0
27.0085727993086,0,0,1,0,1,0,0,0,3,0,0
27.0048929859621,0,0,0,0,0,0,0,0,5,0,0
1.01216843016765,1,0,1,0,0,0,0,0,4,0,0
11.0006189458475,1,0,0,1,0,0,1,0,2,0,0
27.0024173376461,1,1,1,0,0,0,0,0,4,0,1
6.02109707518043,0,1,0,0,0,0,1,0,3,0,0
15.9966666759945,1,0,0,0,2,0,1,0,4,1,0
12.9888776686385,1,1,0,0,2,0,1,0,2,0,0
26.9997491623594,1,1,0,0,0,0,1,0,4,0,0
8.99595890784268,1,1,0,0,0,1,0,1,4,0,0
27.004186033261,0,0,0,0,0,0,1,0,3,1,0
1.00046553251453,1,0,0,0,0,0,1,0,3,0,0
5.00640545955472,0,0,0,0,0,0,1,0,2,1,0
0.981494898058617,0,1,1,0,1,0,1,0,3,0,0
11.0012107133077,0,1,0,0,0,1,1,0,4,0,1
26.9999985174034,0,1,1,0,0,0,1,0,2,0,0
13.9873478928126,1,0,0,0,0,0,1,0,3,0,0
9.99059895524432,0,1,1,0,0,0,1,0,5,0,0
1.00738171037069,0,0,0,0,0,1,1,0,3,1,0
5.99112775663466,0,0,0,0,0,0,1,0,5,1,0
2.0001980614549,0,1,1,0,0,0,1,0,2,0,0
3.99576354565163,1,0,0,0,2,0,1,0,4,0,0
6.01186227797925,0,0,0,0,2,0,1,0,5,0,0
7.98940485579515,1,0,0,0,0,0,1,0,5,0,0
11.0031879659113,1,0,0,0,2,0,1,0,2,0,0
26.9993800400825,0,0,0,0,2,0,1,0,3,0,0
1.0016987534058,0,0,0,0,0,0,1,0,2,0,0
1.00198508469494,0,0,0,0,0,0,1,0,2,1,1
4.02930134775585,1,0,0,0,0,1,1,0,3,0,0
0.998488685290091,1,0,1,0,0,0,1,0,3,0,0
3.99919004677444,1,1,1,0,0,0,1,0,3,0,0
16.0130905449095,0,0,0,0,0,1,1,0,2,0,0
6.99483105576758,0,0,0,0,0,0,1,0,2,0,0
23.0019043799456,0,1,0,0,0,0,1,0,5,0,0
27.9938102038243,0,1,0,0,0,0,1,0,5,1,1
9.99671763010496,1,0,0,0,0,0,1,0,3,0,0
8.02374502896277,0,0,0,0,0,0,1,0,3,1,0
1.00170807344191,1,1,0,0,0,0,1,0,0,0,0
2.01421652814341,1,0,0,0,0,0,1,0,4,0,0
